,Time,Latitude,Longitude,Course,Speed_kts,Speed_mph,Altitude_feet,ClimbRate,ReportingFacility,FlightType,FlightNumber,ScrapeTime
148298,Tue 04:09:24 AM,52.3248,4.9931,← 267°,169.0,194.0,"2,250",-879.0,FlightAware ADS-B (AMS / EHAM),Arrivals,KLM1752,2025-03-25 09:27:00
148299,Tue 04:09:54 AM,52.3236,4.954,← 267°,170.0,196.0,"1,750",-889.0,FlightAware ADS-B (AMS / EHAM),Arrivals,KLM1752,2025-03-25 09:27:00
148300,Tue 04:10:18 AM,52.3227,4.9249,← 267°,148.0,170.0,"1,450",-833.0,FlightAware ADS-B (AMS / EHAM),Arrivals,KLM1752,2025-03-25 09:27:00
148301,Tue 04:10:48 AM,52.3217,4.8929,← 268°,136.0,157.0,"1,000",-818.0,FlightAware ADS-B (LEY / EHLE),Arrivals,KLM1752,2025-03-25 09:27:00
148302,Tue 04:11:02 AM,52.3212,4.8795,← 267°,125.0,144.0,850,-656.0,Surface and Near-Surface,Arrivals,KLM1752,2025-03-25 09:27:00
148303,Tue 04:11:04 AM,52.3212,4.8786,← 267°,123.0,142.0,825,-667.0,FlightAware ADS-B (AMS / EHAM),Arrivals,KLM1752,2025-03-25 09:27:00
148304,Tue 04:11:20 AM,52.3206,4.8618,← 266°,123.0,142.0,650,-656.0,FlightAware ADS-B (AMS / EHAM),Arrivals,KLM1752,2025-03-25 09:27:00
148305,Tue 04:11:36 AM,52.3201,4.8483,← 266°,125.0,144.0,475,-703.0,FlightAware ADS-B (AMS / EHAM),Arrivals,KLM1752,2025-03-25 09:27:00
148306,Tue 04:11:52 AM,52.3195,4.8322,← 266°,126.0,145.0,275,-703.0,FlightAware ADS-B (AMS / EHAM),Arrivals,KLM1752,2025-03-25 09:27:00
148307,Tue 04:12:08 AM,52.319,4.8171,← 267°,123.0,142.0,100,-656.0,FlightAware ADS-B (AMS / EHAM),Arrivals,KLM1752,2025-03-25 09:27:00
148308,Tue 04:12:24 AM,52.3186,4.8035,← 268°,125.0,144.0,,-656.0,FlightAware ADS-B (AMS / EHAM),Arrivals,KLM1752,2025-03-25 09:27:00
148309,Tue 04:12:40 AM,52.3181,4.7869,← 267°,115.0,132.0,,,FlightAware ADS-B (AMS / EHAM),Arrivals,KLM1752,2025-03-25 09:27:00
149094,Tue 03:17:32 AM,55.5972,12.6114,↙ 222°,135.0,155.0,725,,FlightAware ADS-B (CPH / EKCH),Arrivals,SAS2551,2025-03-25 09:27:00
149095,Tue 03:17:48 AM,55.5893,12.5987,↙ 222°,141.0,162.0,"1,350",2109.0,FlightAware ADS-B (RKE / EKRK),Arrivals,SAS2551,2025-03-25 09:27:00
149096,Tue 03:18:04 AM,55.5809,12.5854,↙ 222°,160.0,184.0,"1,850",2063.0,FlightAware ADS-B (CPH / EKCH),Arrivals,SAS2551,2025-03-25 09:27:00
149097,Tue 03:18:20 AM,55.5715,12.571,↙ 221°,179.0,206.0,"2,450",2471.0,FlightAware ADS-B (ESME),Arrivals,SAS2551,2025-03-25 09:27:00
149098,Tue 03:18:38 AM,55.5622,12.5486,← 246°,198.0,228.0,"3,250",2663.0,FlightAware ADS-B (RKE / EKRK),Arrivals,SAS2551,2025-03-25 09:27:00
149099,Tue 03:19:00 AM,55.5553,12.5089,← 254°,232.0,267.0,"4,225",2467.0,FlightAware ADS-B (CPH / EKCH),Arrivals,SAS2551,2025-03-25 09:27:00
149100,Tue 03:19:23 AM,55.5483,12.4669,← 253°,263.0,303.0,"5,100",3029.0,FlightAware ADS-B (RKE / EKRK),Arrivals,SAS2551,2025-03-25 09:27:00
149101,Tue 03:19:52 AM,55.5322,12.4085,↙ 242°,278.0,320.0,"6,850",3788.0,FlightAware ADS-B (ESML),Arrivals,SAS2551,2025-03-25 09:27:00
149102,Tue 03:20:22 AM,55.5139,12.347,↙ 242°,287.0,330.0,"8,825",3740.0,FlightAware ADS-B (CPH / EKCH),Arrivals,SAS2551,2025-03-25 09:27:00
149103,Tue 03:21:07 AM,55.4853,12.2518,↙ 242°,304.0,350.0,"11,525",3440.0,FlightAware ADS-B (MMX / ESMS),Arrivals,SAS2551,2025-03-25 09:27:00
149104,Tue 03:21:37 AM,55.4646,12.1831,↙ 242°,322.0,371.0,"13,125",3057.0,FlightAware ADS-B (KID / ESMK),Arrivals,SAS2551,2025-03-25 09:27:00
149105,Tue 03:22:00 AM,55.4485,12.1298,↙ 243°,330.0,380.0,"14,225",3361.0,FlightAware ADS-B (RKE / EKRK),Arrivals,SAS2551,2025-03-25 09:27:00
149106,Tue 03:22:31 AM,55.4263,12.057,↙ 242°,336.0,387.0,"16,150",3472.0,FlightAware ADS-B (AAL / EKYT),Arrivals,SAS2551,2025-03-25 09:27:00
149107,Tue 03:22:54 AM,55.407,12.0016,↙ 235°,347.0,399.0,"17,350",3142.0,FlightAware ADS-B (AGH / ESTA),Arrivals,SAS2551,2025-03-25 09:27:00
149108,Tue 03:23:24 AM,55.3792,11.9331,↙ 235°,351.0,404.0,"18,925",3221.0,FlightAware ADS-B (AAL / EKYT),Arrivals,SAS2551,2025-03-25 09:27:00
149109,Tue 03:23:55 AM,55.3481,11.8562,↙ 235°,357.0,411.0,"20,625",2925.0,FlightAware ADS-B (CPH / EKCH),Arrivals,SAS2551,2025-03-25 09:27:00
149110,Tue 03:24:24 AM,55.3224,11.793,↙ 235°,364.0,419.0,"21,850",2542.0,FlightAware ADS-B (HEI / EDXB),Arrivals,SAS2551,2025-03-25 09:27:00
149111,Tue 03:24:54 AM,55.292,11.7183,↙ 234°,373.0,429.0,"23,125",2600.0,FlightAware ADS-B (FLF / EDXF),Arrivals,SAS2551,2025-03-25 09:27:00
149112,Tue 03:25:24 AM,55.2611,11.6428,↙ 234°,379.0,436.0,"24,450",2575.0,FlightAware ADS-B (EKSN),Arrivals,SAS2551,2025-03-25 09:27:00
149113,Tue 03:25:54 AM,55.2307,11.5687,↙ 234°,384.0,442.0,"25,700",2225.0,FlightAware ADS-B (EKVH),Arrivals,SAS2551,2025-03-25 09:27:00
149114,Tue 03:26:24 AM,55.1993,11.4923,↙ 234°,394.0,453.0,"26,675",1825.0,FlightAware ADS-B (EKVH),Arrivals,SAS2551,2025-03-25 09:27:00
149115,Tue 03:26:54 AM,55.1672,11.4146,↙ 234°,403.0,464.0,"27,525",1750.0,FlightAware ADS-B (RKE / EKRK),Arrivals,SAS2551,2025-03-25 09:27:00
149116,Tue 03:27:24 AM,55.1352,11.3376,↙ 234°,410.0,472.0,"28,425",1800.0,FlightAware ADS-B (EKCR),Arrivals,SAS2551,2025-03-25 09:27:00
149117,Tue 03:27:54 AM,55.1009,11.2549,↙ 234°,414.0,476.0,"29,325",1775.0,FlightAware ADS-B (BWE / EDVE),Arrivals,SAS2551,2025-03-25 09:27:00
149118,Tue 03:28:24 AM,55.0664,11.1721,↙ 234°,418.0,481.0,"30,200",1740.0,FlightAware ADS-B (EKVH),Arrivals,SAS2551,2025-03-25 09:27:00
149119,Tue 03:28:44 AM,55.0434,11.1171,↙ 234°,421.0,484.0,"30,775",1560.0,FlightAware ADS-B (EKVH),Arrivals,SAS2551,2025-03-25 09:27:00
149120,Tue 03:29:14 AM,55.0097,11.0368,↙ 234°,427.0,491.0,"31,500",1447.0,FlightAware ADS-B (AAR / EKAH),Arrivals,SAS2551,2025-03-25 09:27:00
