,Unnamed: 0,Time,Latitude,Longitude,Course,Speed_kts,Speed_mph,Altitude_feet,ClimbRate,ReportingFacility,FlightType,FlightNumber,ScrapeTime,cumsum_ClimbRate,alt_norm
5989,88454,Mon 03:27:45 PM,48.1213,16.5167,← 263°,157.0,181.0,"1,950",1734.0,FlightAware ADS-B (LOAM),Arrivals,AUA377,2025-03-24 22:14:54,4031.0,0.17544751830756714
5990,88455,Mon 03:28:01 PM,48.1193,16.498,← 260°,175.0,201.0,"2,400",1641.0,FlightAware ADS-B (VIE / LOWW),Arrivals,AUA377,2025-03-24 22:14:54,5672.0,0.19062060803313854
5991,88456,Mon 03:28:17 PM,48.1167,16.4787,← 261°,193.0,222.0,"2,825",1364.0,FlightAware ADS-B (BRQ / LKTB),Arrivals,AUA377,2025-03-24 22:14:54,7036.0,0.20323248761003032
5992,88457,Mon 03:28:34 PM,48.1176,16.4541,← 278°,223.0,257.0,"3,150",1412.0,FlightAware ADS-B (BTS / LZIB),Arrivals,AUA377,2025-03-24 22:14:54,8448.0,0.2162881869960796
5993,88458,Mon 03:28:51 PM,48.1206,16.4268,← 281°,249.0,287.0,"3,625",2553.0,FlightAware ADS-B (VIE / LOWW),Arrivals,AUA377,2025-03-24 22:14:54,11001.0,0.23989385309564318
5994,88459,Mon 03:29:21 PM,48.1264,16.3737,← 279°,264.0,304.0,"5,150",3400.0,FlightAware ADS-B (BRQ / LKTB),Arrivals,AUA377,2025-03-24 22:14:54,14401.0,0.27133108957763147
5995,88460,Mon 03:29:51 PM,48.1321,16.3202,← 279°,263.0,303.0,"7,025",3509.0,FlightAware ADS-B (LKNA),Arrivals,AUA377,2025-03-24 22:14:54,17910.0,0.30377616687624825
5996,88461,Mon 03:30:14 PM,48.1366,16.2766,← 279°,272.0,313.0,"8,250",3245.0,FlightAware ADS-B (LZMC),Arrivals,AUA377,2025-03-24 22:14:54,21155.0,0.33378023522449884
5997,88462,Mon 03:30:40 PM,48.1418,16.2292,← 281°,275.0,316.0,"9,675",2964.0,FlightAware ADS-B (LOGM),Arrivals,AUA377,2025-03-24 22:14:54,24119.0,0.3611861084399734
5998,88463,Mon 03:30:56 PM,48.1492,16.2023,← 301°,283.0,326.0,"10,325",2000.0,FlightAware ADS-B (VIE / LOWW),Arrivals,AUA377,2025-03-24 22:14:54,26119.0,0.3796786004882018
5999,88464,Mon 03:31:37 PM,48.192,16.1386,↖ 317°,324.0,373.0,"11,575",2239.0,FlightAware ADS-B (LZTN),Arrivals,AUA377,2025-03-24 22:14:54,28358.0,0.4003809453361935
6000,88465,Mon 03:32:07 PM,48.2246,16.0926,↖ 317°,328.0,377.0,"12,975",3000.0,FlightAware ADS-B (VIE / LOWW),Arrivals,AUA377,2025-03-24 22:14:54,31358.0,0.4281196834085361
6001,88466,Mon 03:32:26 PM,48.2471,16.0608,↖ 317°,334.0,384.0,"14,025",2602.0,FlightAware ADS-B (LKBE),Arrivals,AUA377,2025-03-24 22:14:54,33960.0,0.4521784155632813
6002,88467,Mon 03:32:56 PM,48.2791,16.0153,↖ 317°,346.0,398.0,"15,100",2475.0,FlightAware ADS-B (LOAX),Arrivals,AUA377,2025-03-24 22:14:54,36435.0,0.47506287447296397
6003,88468,Mon 03:33:26 PM,48.3154,15.9636,↖ 316°,349.0,402.0,"16,500",2525.0,FlightAware ADS-B (LOAD),Arrivals,AUA377,2025-03-24 22:14:54,38960.0,0.4984096456838524
6004,88469,Mon 03:33:56 PM,48.3505,15.9132,↖ 316°,358.0,412.0,"17,625",2300.0,FlightAware ADS-B (LKZB),Arrivals,AUA377,2025-03-24 22:14:54,41260.0,0.5196760115393151
6005,88470,Mon 03:34:26 PM,48.3878,15.8596,↖ 316°,364.0,419.0,"18,800",2351.0,FlightAware ADS-B (LKZN),Arrivals,AUA377,2025-03-24 22:14:54,43611.0,0.5414139359420076
6006,88471,Mon 03:35:10 PM,48.4366,15.7778,← 311°,368.0,423.0,"20,525",2149.0,FlightAware ADS-B (LOAH),Arrivals,AUA377,2025-03-24 22:14:54,45760.0,0.561284118647829
6007,88472,Mon 03:35:40 PM,48.4698,15.7209,← 311°,377.0,434.0,"21,450",1975.0,FlightAware ADS-B (LOAU),Arrivals,AUA377,2025-03-24 22:14:54,47735.0,0.5795454545454546
6008,88473,Mon 03:36:10 PM,48.5049,15.6604,← 311°,382.0,440.0,"22,500",2050.0,FlightAware ADS-B (VIE / LOWW),Arrivals,AUA377,2025-03-24 22:14:54,49785.0,0.5985002588948887
6009,88474,Mon 03:36:40 PM,48.5412,15.5976,← 311°,388.0,447.0,"23,500",1925.0,FlightAware ADS-B (LHPR),Arrivals,AUA377,2025-03-24 22:14:54,51710.0,0.6162992824913085
6010,88475,Mon 03:37:10 PM,48.5761,15.5371,← 311°,392.0,451.0,"24,425",1800.0,FlightAware ADS-B (BTS / LZIB),Arrivals,AUA377,2025-03-24 22:14:54,53510.0,0.6329425253347141
6011,88476,Mon 03:37:40 PM,48.6129,15.4734,← 311°,398.0,458.0,"25,300",1650.0,FlightAware ADS-B (VIE / LOWW),Arrivals,AUA377,2025-03-24 22:14:54,55160.0,0.6481988312745025
6012,88477,Mon 03:38:10 PM,48.6471,15.4138,← 311°,405.0,466.0,"26,075",1530.0,FlightAware ADS-B (LKJA),Arrivals,AUA377,2025-03-24 22:14:54,56690.0,0.6623455876913973
6013,88478,Mon 03:38:30 PM,48.6723,15.3699,← 311°,409.0,471.0,"26,575",1590.0,FlightAware ADS-B (LOXN),Arrivals,AUA377,2025-03-24 22:14:54,58280.0,0.6770471188697389
6014,88479,Mon 03:39:00 PM,48.7105,15.3034,← 311°,413.0,475.0,"27,400",1650.0,FlightAware ADS-B (LKJI),Arrivals,AUA377,2025-03-24 22:14:54,59930.0,0.6923034248095273
6015,88480,Mon 03:39:30 PM,48.7476,15.2382,← 311°,415.0,478.0,"28,225",1425.0,FlightAware ADS-B (WRO / EPWR),Arrivals,AUA377,2025-03-24 22:14:54,61355.0,0.7054793253938901
6016,88481,Mon 03:40:00 PM,48.7846,15.1732,← 311°,422.0,486.0,"28,825",1381.0,FlightAware ADS-B (PZY / LZPP),Arrivals,AUA377,2025-03-24 22:14:54,62736.0,0.7182483911531918
6017,88482,Mon 03:40:33 PM,48.8268,15.0991,← 312°,422.0,486.0,"29,675",1643.0,FlightAware ADS-B (VIE / LOWW),Arrivals,AUA377,2025-03-24 22:14:54,64379.0,0.7334399733708115
6018,88483,Mon 03:41:03 PM,48.8651,15.0315,← 311°,421.0,484.0,"30,550",1333.0,FlightAware ADS-B (LOLT),Arrivals,AUA377,2025-03-24 22:14:54,65712.0,0.7457652193209557
6019,88484,Mon 03:41:45 PM,48.9185,14.937,← 310°,429.0,494.0,"31,275",1104.0,FlightAware ADS-B (LKLN),Arrivals,AUA377,2025-03-24 22:14:54,66816.0,0.7559730749315777
6020,88485,Mon 03:42:15 PM,48.9574,14.8675,← 311°,431.0,496.0,"31,875",1600.0,FlightAware ADS-B (LKSO),Arrivals,AUA377,2025-03-24 22:14:54,68416.0,0.7707670685701605
6021,88486,Mon 03:42:45 PM,48.9959,14.799,← 311°,425.0,489.0,"32,875",1475.0,FlightAware ADS-B (VIE / LOWW),Arrivals,AUA377,2025-03-24 22:14:54,69891.0,0.784405281455729
6022,88487,Mon 03:43:15 PM,49.0342,14.7306,← 310°,429.0,494.0,"33,350",1156.0,FlightAware ADS-B (OBF / EDMO),Arrivals,AUA377,2025-03-24 22:14:54,71047.0,0.795093941859605
6023,88488,Mon 03:43:33 PM,49.0551,14.6934,← 312°,424.0,488.0,"33,800",1156.0,FlightAware ADS-B (LKCS),Arrivals,AUA377,2025-03-24 22:14:54,72203.0,0.805782602263481
6024,88489,Mon 03:44:03 PM,49.0953,14.6214,← 310°,431.0,496.0,"34,275",1000.0,FlightAware ADS-B (WRO / EPWR),Arrivals,AUA377,2025-03-24 22:14:54,73203.0,0.8150288482875953
6025,88490,Mon 03:44:33 PM,49.1346,14.5508,← 310°,433.0,498.0,"34,800",1275.0,FlightAware ADS-B (LKHK),Arrivals,AUA377,2025-03-24 22:14:54,74478.0,0.8268178119683408
6026,88491,Mon 03:45:03 PM,49.1714,14.4845,← 310°,426.0,490.0,"35,550",1200.0,FlightAware ADS-B (LKPM),Arrivals,AUA377,2025-03-24 22:14:54,75678.0,0.8379133071972779
6027,88492,Mon 03:45:33 PM,49.2115,14.412,← 310°,419.0,482.0,"36,000",450.0,FlightAware ADS-B (PRG / LKPR),Arrivals,AUA377,2025-03-24 22:14:54,76128.0,0.8420741179081292
6028,88493,Mon 03:46:03 PM,49.2493,14.3434,← 310°,419.0,482.0,"36,000",0.0,FlightAware ADS-B (LKLT),Arrivals,AUA377,2025-03-24 22:14:54,76128.0,0.8420741179081292
6029,88494,Mon 03:46:33 PM,49.287,14.2751,← 310°,424.0,488.0,"36,000",0.0,FlightAware ADS-B (LKTC),Arrivals,AUA377,2025-03-24 22:14:54,76128.0,0.8420741179081292
6030,88495,Mon 03:47:03 PM,49.3251,14.2056,← 310°,427.0,491.0,"36,000",0.0,FlightAware ADS-B (LKTC),Arrivals,AUA377,2025-03-24 22:14:54,76128.0,0.8420741179081292
6031,88496,Mon 03:47:33 PM,49.3611,14.14,← 310°,427.0,491.0,"36,000",0.0,FlightAware ADS-B (LKPL),Arrivals,AUA377,2025-03-24 22:14:54,76128.0,0.8420741179081292
6032,88497,Mon 03:48:03 PM,49.3991,14.0703,← 310°,430.0,495.0,"36,000",25.0,FlightAware ADS-B (LKVO),Arrivals,AUA377,2025-03-24 22:14:54,76153.0,0.8423052740587321
6033,88498,Mon 03:48:33 PM,49.4387,13.9975,← 310°,430.0,495.0,"36,025",25.0,FlightAware ADS-B (LKPL),Arrivals,AUA377,2025-03-24 22:14:54,76178.0,0.842536430209335
6034,88499,Mon 03:49:03 PM,49.4759,13.929,← 310°,431.0,496.0,"36,025",0.0,FlightAware ADS-B (LKPM),Arrivals,AUA377,2025-03-24 22:14:54,76178.0,0.842536430209335
6035,88500,Mon 03:49:33 PM,49.5144,13.8581,← 310°,431.0,496.0,"36,025",0.0,FlightAware ADS-B (EDBF),Arrivals,AUA377,2025-03-24 22:14:54,76178.0,0.842536430209335
6036,88501,Mon 03:50:03 PM,49.5512,13.7902,← 310°,432.0,497.0,"36,025",-25.0,FlightAware ADS-B (EDNT),Arrivals,AUA377,2025-03-24 22:14:54,76153.0,0.8423052740587321
6037,88502,Mon 03:50:33 PM,49.5902,13.7177,← 310°,433.0,498.0,"36,000",25.0,FlightAware ADS-B (LKKB),Arrivals,AUA377,2025-03-24 22:14:54,76178.0,0.842536430209335
6038,88503,Mon 03:51:03 PM,49.6273,13.6487,← 309°,431.0,496.0,"36,050",25.0,FlightAware ADS-B (EDQK),Arrivals,AUA377,2025-03-24 22:14:54,76203.0,0.8427675863599379
6039,88504,Mon 03:51:33 PM,49.6662,13.5758,← 310°,428.0,493.0,"36,025",-50.0,FlightAware ADS-B (MUC / EDDM),Arrivals,AUA377,2025-03-24 22:14:54,76153.0,0.8423052740587321
6040,88505,Mon 03:52:03 PM,49.7045,13.5043,← 310°,428.0,493.0,"36,000",-25.0,FlightAware ADS-B (LKTC),Arrivals,AUA377,2025-03-24 22:14:54,76128.0,0.8420741179081292
6041,88506,Mon 03:52:33 PM,49.7417,13.4346,← 310°,426.0,490.0,"36,000",0.0,FlightAware ADS-B (EPWS),Arrivals,AUA377,2025-03-24 22:14:54,76128.0,0.8420741179081292
6042,88507,Mon 03:53:03 PM,49.7792,13.3641,← 309°,426.0,490.0,"36,000",0.0,FlightAware ADS-B (EPKS),Arrivals,AUA377,2025-03-24 22:14:54,76128.0,0.8420741179081292
6043,88508,Mon 03:53:33 PM,49.8167,13.2935,← 309°,423.0,487.0,"36,000",-25.0,FlightAware ADS-B (BER / EDDB),Arrivals,AUA377,2025-03-24 22:14:54,76103.0,0.8418429617575265
6044,88509,Mon 03:54:03 PM,49.8536,13.2237,← 309°,423.0,487.0,"35,975",-50.0,FlightAware ADS-B (EPKS),Arrivals,AUA377,2025-03-24 22:14:54,76053.0,0.8413806494563207
6045,88510,Mon 03:54:33 PM,49.8899,13.155,← 309°,423.0,487.0,"35,950",0.0,FlightAware ADS-B (LEJ / EDDP),Arrivals,AUA377,2025-03-24 22:14:54,76053.0,0.8413806494563207
6046,88511,Mon 03:55:03 PM,49.9264,13.0856,← 309°,424.0,488.0,"35,975",50.0,FlightAware ADS-B (PRG / LKPR),Arrivals,AUA377,2025-03-24 22:14:54,76103.0,0.8418429617575265
6047,88512,Mon 03:55:33 PM,49.9643,13.0135,← 309°,424.0,488.0,"36,000",50.0,FlightAware ADS-B (LKST),Arrivals,AUA377,2025-03-24 22:14:54,76153.0,0.8423052740587321
6048,88513,Mon 03:56:03 PM,50.0016,12.9421,← 309°,422.0,486.0,"36,025",21.0,FlightAware ADS-B (FRA / EDDF),Arrivals,AUA377,2025-03-24 22:14:54,76174.0,0.8424994452252386
6049,88514,Mon 03:56:43 PM,50.0499,12.8497,← 309°,420.0,483.0,"36,025",-21.0,FlightAware ADS-B (HOQ / EDQM),Arrivals,AUA377,2025-03-24 22:14:54,76153.0,0.8423052740587321
6050,88515,Mon 03:57:13 PM,50.0883,12.7759,← 309°,419.0,482.0,"36,000",-50.0,FlightAware ADS-B (PRG / LKPR),Arrivals,AUA377,2025-03-24 22:14:54,76103.0,0.8418429617575265
6051,88516,Mon 03:57:43 PM,50.1242,12.7066,← 309°,419.0,482.0,"35,975",0.0,FlightAware ADS-B (LKPN),Arrivals,AUA377,2025-03-24 22:14:54,76103.0,0.8418429617575265
6052,88517,Mon 03:58:27 PM,50.1755,12.607,← 310°,419.0,482.0,"36,000",20.0,FlightAware ADS-B (EDMG),Arrivals,AUA377,2025-03-24 22:14:54,76123.0,0.8420278866780088
6053,88518,Mon 03:58:57 PM,50.2125,12.5352,← 309°,419.0,482.0,"36,000",-20.0,FlightAware ADS-B (LKPS),Arrivals,AUA377,2025-03-24 22:14:54,76103.0,0.8418429617575265
6054,88519,Mon 03:59:41 PM,50.2669,12.4293,← 309°,421.0,484.0,"35,975",-22.0,FlightAware ADS-B (AOC / EDAC),Arrivals,AUA377,2025-03-24 22:14:54,76081.0,0.8416395443449959
6055,88520,Mon 04:00:06 PM,50.296,12.3725,← 310°,421.0,484.0,"35,975",44.0,FlightAware ADS-B (EDMG),Arrivals,AUA377,2025-03-24 22:14:54,76125.0,0.842046379170057
6056,88521,Mon 04:00:49 PM,50.3465,12.2694,← 307°,422.0,486.0,"36,025",62.0,FlightAware ADS-B (EDCI),Arrivals,AUA377,2025-03-24 22:14:54,76187.0,0.842619646423552
6057,88522,Mon 04:01:19 PM,50.3826,12.1954,← 307°,420.0,483.0,"36,050",0.0,FlightAware ADS-B (LKUL),Arrivals,AUA377,2025-03-24 22:14:54,76187.0,0.842619646423552
6058,88523,Mon 04:01:49 PM,50.4167,12.1253,← 307°,418.0,481.0,"36,025",-50.0,FlightAware ADS-B (DRS / EDDC),Arrivals,AUA377,2025-03-24 22:14:54,76137.0,0.8421573341223463
6059,88524,Mon 04:02:19 PM,50.4528,12.051,← 307°,418.0,481.0,"36,000",-50.0,FlightAware ADS-B (STR / EDDS),Arrivals,AUA377,2025-03-24 22:14:54,76087.0,0.8416950218211406
6060,88525,Mon 04:02:49 PM,50.488,11.9782,← 307°,420.0,483.0,"35,975",-25.0,FlightAware ADS-B (FNB / EDBN),Arrivals,AUA377,2025-03-24 22:14:54,76062.0,0.8414638656705378
6061,88526,Mon 04:03:19 PM,50.5226,11.9064,← 307°,420.0,483.0,"35,975",25.0,FlightAware ADS-B (FRA / EDDF),Arrivals,AUA377,2025-03-24 22:14:54,76087.0,0.8416950218211406
6062,88527,Mon 04:03:49 PM,50.5584,11.8321,← 307°,421.0,484.0,"36,000",25.0,FlightAware ADS-B (BER / EDDB),Arrivals,AUA377,2025-03-24 22:14:54,76112.0,0.8419261779717435
6063,88528,Mon 04:04:19 PM,50.5924,11.7613,← 307°,422.0,486.0,"36,000",0.0,FlightAware ADS-B (NUE / EDDN),Arrivals,AUA377,2025-03-24 22:14:54,76112.0,0.8419261779717435
6064,88529,Mon 04:04:49 PM,50.6282,11.6869,← 307°,423.0,487.0,"36,000",25.0,FlightAware ADS-B (ETOU),Arrivals,AUA377,2025-03-24 22:14:54,76137.0,0.8421573341223463
6065,88530,Mon 04:05:19 PM,50.6625,11.6152,← 307°,423.0,487.0,"36,025",0.0,FlightAware ADS-B (BWE / EDVE),Arrivals,AUA377,2025-03-24 22:14:54,76137.0,0.8421573341223463
6066,88531,Mon 04:05:49 PM,50.7001,11.5362,← 307°,424.0,488.0,"36,000",-25.0,FlightAware ADS-B (MUC / EDDM),Arrivals,AUA377,2025-03-24 22:14:54,76112.0,0.8419261779717435
6067,88532,Mon 04:06:19 PM,50.7342,11.4643,← 307°,424.0,488.0,"36,000",0.0,FlightAware ADS-B (LBC / EDHL),Arrivals,AUA377,2025-03-24 22:14:54,76112.0,0.8419261779717435
6068,88533,Mon 04:06:49 PM,50.7696,11.3898,← 307°,424.0,488.0,"36,000",25.0,FlightAware ADS-B (KLV / LKKV),Arrivals,AUA377,2025-03-24 22:14:54,76137.0,0.8421573341223463
6069,88534,Mon 04:07:19 PM,50.8028,11.3198,← 307°,423.0,487.0,"36,025",25.0,FlightAware ADS-B (BWE / EDVE),Arrivals,AUA377,2025-03-24 22:14:54,76162.0,0.8423884902729492
6070,88535,Mon 04:07:49 PM,50.839,11.2426,← 306°,423.0,487.0,"36,025",0.0,FlightAware ADS-B (LKNM),Arrivals,AUA377,2025-03-24 22:14:54,76162.0,0.8423884902729492
6071,88536,Mon 04:08:19 PM,50.8728,11.1703,← 307°,421.0,484.0,"36,025",-25.0,FlightAware ADS-B (EDQW),Arrivals,AUA377,2025-03-24 22:14:54,76137.0,0.8421573341223463
6072,88537,Mon 04:08:49 PM,50.9077,11.096,← 306°,421.0,484.0,"36,000",-63.0,FlightAware ADS-B (BWE / EDVE),Arrivals,AUA377,2025-03-24 22:14:54,76074.0,0.8415748206228272
6073,88538,Mon 04:09:07 PM,50.928,11.0523,← 305°,422.0,486.0,"35,975",-42.0,FlightAware ADS-B (KSF / EDVK),Arrivals,AUA377,2025-03-24 22:14:54,76032.0,0.8411864782898143
6074,88539,Mon 04:09:25 PM,50.9471,11.0062,← 301°,426.0,490.0,"35,975",48.0,FlightAware ADS-B (LKMO),Arrivals,AUA377,2025-03-24 22:14:54,76080.0,0.8416302980989718
6075,88540,Mon 04:10:09 PM,50.9898,10.8827,← 298°,426.0,490.0,"36,025",41.0,FlightAware ADS-B (EDFJ),Arrivals,AUA377,2025-03-24 22:14:54,76121.0,0.8420093941859605
6076,88541,Mon 04:10:39 PM,51.0169,10.8029,← 298°,426.0,490.0,"36,025",-25.0,FlightAware ADS-B (BER / EDDB),Arrivals,AUA377,2025-03-24 22:14:54,76096.0,0.8417782380353577
6077,88542,Mon 04:11:09 PM,51.0454,10.7187,← 298°,425.0,489.0,"36,000",-25.0,FlightAware ADS-B (BER / EDDB),Arrivals,AUA377,2025-03-24 22:14:54,76071.0,0.8415470818847548
6078,88543,Mon 04:11:39 PM,51.0724,10.6385,← 298°,424.0,488.0,"36,000",25.0,FlightAware ADS-B (KSF / EDVK),Arrivals,AUA377,2025-03-24 22:14:54,76096.0,0.8417782380353577
6079,88544,Mon 04:12:09 PM,51.1006,10.5548,← 298°,422.0,486.0,"36,025",0.0,FlightAware ADS-B (EDVJ),Arrivals,AUA377,2025-03-24 22:14:54,76096.0,0.8417782380353577
6080,88545,Mon 04:12:39 PM,51.1281,10.4724,← 298°,421.0,484.0,"36,000",-50.0,FlightAware ADS-B (KSF / EDVK),Arrivals,AUA377,2025-03-24 22:14:54,76046.0,0.8413159257341519
6081,88546,Mon 04:13:09 PM,51.1547,10.3924,← 298°,422.0,486.0,"35,975",-50.0,FlightAware ADS-B (EDGF),Arrivals,AUA377,2025-03-24 22:14:54,75996.0,0.8408536134329462
6082,88547,Mon 04:13:39 PM,51.1834,10.3062,← 298°,425.0,489.0,"35,950",-25.0,FlightAware ADS-B,Arrivals,AUA377,2025-03-24 22:14:54,75971.0,0.8406224572823434
6083,88548,Mon 04:14:09 PM,51.2097,10.2271,← 298°,428.0,493.0,"35,950",50.0,FlightAware ADS-B (ENS / EHTW),Arrivals,AUA377,2025-03-24 22:14:54,76021.0,0.841084769583549
6084,88549,Mon 04:14:39 PM,51.2376,10.1421,← 298°,434.0,499.0,"36,000",50.0,FlightAware ADS-B (EHTE),Arrivals,AUA377,2025-03-24 22:14:54,76071.0,0.8415470818847548
6085,88550,Mon 04:15:09 PM,51.2648,10.0597,← 298°,431.0,496.0,"36,000",25.0,FlightAware ADS-B (EDAQ),Arrivals,AUA377,2025-03-24 22:14:54,76096.0,0.8417782380353577
6086,88551,Mon 04:15:39 PM,51.2939,9.9705,← 298°,429.0,494.0,"36,025",0.0,FlightAware ADS-B (ERF / EDDE),Arrivals,AUA377,2025-03-24 22:14:54,76096.0,0.8417782380353577
6087,88552,Mon 04:16:19 PM,51.3301,9.8593,← 297°,423.0,487.0,"36,000",-21.0,FlightAware ADS-B (KSF / EDVK),Arrivals,AUA377,2025-03-24 22:14:54,76075.0,0.8415840668688512
6088,88553,Mon 04:16:49 PM,51.3563,9.7789,← 298°,413.0,475.0,"36,000",0.0,FlightAware ADS-B (DTM / EDLW),Arrivals,AUA377,2025-03-24 22:14:54,76075.0,0.8415840668688512
6089,88554,Mon 04:17:19 PM,51.3824,9.6988,← 297°,410.0,472.0,"36,000",0.0,FlightAware ADS-B (CGN / EDDK),Arrivals,AUA377,2025-03-24 22:14:54,76075.0,0.8415840668688512
6090,88555,Mon 04:17:49 PM,51.4092,9.6159,← 297°,412.0,474.0,"36,000",0.0,FlightAware ADS-B (EDLS),Arrivals,AUA377,2025-03-24 22:14:54,76075.0,0.8415840668688512
6091,88556,Mon 04:18:19 PM,51.4346,9.5373,← 297°,414.0,476.0,"36,000",25.0,FlightAware ADS-B (ETOU),Arrivals,AUA377,2025-03-24 22:14:54,76100.0,0.8418152230194541
6092,88557,Mon 04:18:49 PM,51.4614,9.4539,← 297°,415.0,478.0,"36,025",0.0,FlightAware ADS-B (EDVL),Arrivals,AUA377,2025-03-24 22:14:54,76100.0,0.8418152230194541
6093,88558,Mon 04:19:19 PM,51.4877,9.3713,← 297°,418.0,481.0,"36,000",0.0,FlightAware ADS-B (KSF / EDVK),Arrivals,AUA377,2025-03-24 22:14:54,76100.0,0.8418152230194541
6094,88559,Mon 04:19:49 PM,51.5138,9.2894,← 297°,419.0,482.0,"36,025",50.0,FlightAware ADS-B (BWE / EDVE),Arrivals,AUA377,2025-03-24 22:14:54,76150.0,0.8422775353206599
6095,88560,Mon 04:20:19 PM,51.5398,9.2072,← 297°,419.0,482.0,"36,050",0.0,FlightAware ADS-B (EDPF),Arrivals,AUA377,2025-03-24 22:14:54,76150.0,0.8422775353206599
6096,88561,Mon 04:20:44 PM,51.5614,9.1393,← 297°,419.0,482.0,"36,025",-32.0,FlightAware ADS-B (HAM / EDDH),Arrivals,AUA377,2025-03-24 22:14:54,76118.0,0.8419816554478882
6097,88562,Mon 04:21:06 PM,51.5832,9.0787,← 302°,414.0,476.0,"36,025",0.0,FlightAware ADS-B (BRE / EDDW),Arrivals,AUA377,2025-03-24 22:14:54,76118.0,0.8419816554478882
6098,88563,Mon 04:21:31 PM,51.6082,9.0155,← 302°,413.0,475.0,"36,025",-22.0,FlightAware ADS-B (EDOQ),Arrivals,AUA377,2025-03-24 22:14:54,76096.0,0.8417782380353577
6099,88564,Mon 04:22:13 PM,51.651,8.9072,← 303°,414.0,476.0,"36,000",-21.0,FlightAware ADS-B (EDVL),Arrivals,AUA377,2025-03-24 22:14:54,76075.0,0.8415840668688512
6100,88565,Mon 04:22:43 PM,51.6823,8.8279,← 302°,413.0,475.0,"36,000",0.0,FlightAware ADS-B (EDXE),Arrivals,AUA377,2025-03-24 22:14:54,76075.0,0.8415840668688512
6101,88566,Mon 04:23:13 PM,51.7136,8.7486,← 303°,414.0,476.0,"36,000",0.0,FlightAware ADS-B (KSF / EDVK),Arrivals,AUA377,2025-03-24 22:14:54,76075.0,0.8415840668688512
6102,88567,Mon 04:23:43 PM,51.7447,8.6701,← 303°,414.0,476.0,"36,000",-25.0,FlightAware ADS-B (KSF / EDVK),Arrivals,AUA377,2025-03-24 22:14:54,76050.0,0.8413529107182484
6103,88568,Mon 04:24:13 PM,51.7759,8.5915,← 303°,416.0,479.0,"35,975",-25.0,FlightAware ADS-B (KSF / EDVK),Arrivals,AUA377,2025-03-24 22:14:54,76025.0,0.8411217545676455
6104,88569,Mon 04:24:43 PM,51.8056,8.5165,← 303°,419.0,482.0,"35,975",0.0,FlightAware ADS-B (FRZ / ETHF),Arrivals,AUA377,2025-03-24 22:14:54,76025.0,0.8411217545676455
6105,88570,Mon 04:25:13 PM,51.8371,8.4377,← 303°,421.0,484.0,"35,975",25.0,FlightAware ADS-B (BWE / EDVE),Arrivals,AUA377,2025-03-24 22:14:54,76050.0,0.8413529107182484
6106,88571,Mon 04:25:43 PM,51.8687,8.3597,← 303°,423.0,487.0,"36,000",50.0,FlightAware ADS-B (FMO / EDDG),Arrivals,AUA377,2025-03-24 22:14:54,76100.0,0.8418152230194541
6107,88572,Mon 04:26:13 PM,51.9017,8.2781,← 303°,424.0,488.0,"36,025",49.0,FlightAware ADS-B (EDXL),Arrivals,AUA377,2025-03-24 22:14:54,76149.0,0.8422682890746357
6108,88573,Mon 04:26:44 PM,51.9338,8.1993,← 303°,424.0,488.0,"36,050",25.0,FlightAware ADS-B (RTM / EHRD),Arrivals,AUA377,2025-03-24 22:14:54,76174.0,0.8424994452252386
6109,88574,Mon 04:27:14 PM,51.9672,8.1173,← 303°,423.0,487.0,"36,050",-25.0,FlightAware ADS-B (GRQ / EHGG),Arrivals,AUA377,2025-03-24 22:14:54,76149.0,0.8422682890746357
6110,88575,Mon 04:27:44 PM,51.9982,8.0418,← 304°,422.0,486.0,"36,025",-50.0,FlightAware ADS-B (MGL / EDLN),Arrivals,AUA377,2025-03-24 22:14:54,76099.0,0.8418059767734299
6111,88576,Mon 04:28:14 PM,52.0312,7.9613,← 304°,421.0,484.0,"36,000",-368.0,FlightAware ADS-B (ENS / EHTW),Arrivals,AUA377,2025-03-24 22:14:54,75731.0,0.838403358236556
6112,88577,Mon 04:28:41 PM,52.0611,7.8876,← 302°,424.0,488.0,"35,675",-813.0,FlightAware ADS-B (XFW / EDHI),Arrivals,AUA377,2025-03-24 22:14:54,74918.0,0.8308861602189511
6113,88578,Mon 04:29:02 PM,52.0794,7.8282,← 292°,436.0,502.0,"35,350",-992.0,FlightAware ADS-B (SGE / EDGS),Arrivals,AUA377,2025-03-24 22:14:54,73926.0,0.8217138841630298
6114,88579,Mon 04:29:40 PM,52.1011,7.7041,← 285°,448.0,516.0,"34,700",-1012.0,FlightAware ADS-B (EHDL),Arrivals,AUA377,2025-03-24 22:14:54,72914.0,0.8123566831866262
6115,88580,Mon 04:30:25 PM,52.1242,7.5604,← 285°,447.0,514.0,"33,950",-1383.0,FlightAware ADS-B (RTM / EHRD),Arrivals,AUA377,2025-03-24 22:14:54,71531.0,0.7995691249352763
6116,88581,Mon 04:30:44 PM,52.1343,7.4973,← 285°,444.0,511.0,"33,225",-2579.0,FlightAware ADS-B (EDWQ),Arrivals,AUA377,2025-03-24 22:14:54,68952.0,0.7757230564390857
6117,88582,Mon 04:31:22 PM,52.1548,7.3776,← 288°,442.0,509.0,"31,500",-2868.0,FlightAware ADS-B (CGN / EDDK),Arrivals,AUA377,2025-03-24 22:14:54,66084.0,0.7492048228419261
